Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
637269670b5f3d83173feb10,53c04378fdf99b360e022d92,APPROVED,2022-11-14T16:14:34.943000Z,2022-11-14T16:16:21.084000Z,2022-11-14T16:16:21.563000,2022-11-14T16:16:21.474479Z,107,C170RZ4V,684,English,26,Female,White,United States,United States,United States,English,No,Full-Time
6372696b5596d06fca932f2b,5ed0091bd374190b9b04045d,APPROVED,2022-11-14T16:14:37.422000Z,2022-11-14T16:18:52.908000Z,2022-11-14T16:18:53.372000,2022-11-14T16:18:53.289179Z,256,C170RZ4V,2739,English,DATA_EXPIRED,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372696cdd53e9ca0af5da4b,6167421fac32c2b44e70d948,APPROVED,2022-11-14T16:14:38.741000Z,2022-11-14T16:17:49.680000Z,2022-11-14T16:17:50.065000,2022-11-14T16:17:50.005682Z,191,C170RZ4V,210,English,19,Male,Black,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
6372696ea73a529f72c4358d,5d951ede9b6f880018f63b6e,APPROVED,2022-11-14T16:15:57.524000Z,2022-11-14T16:17:27.458000Z,2022-11-14T16:17:27.922000,2022-11-14T16:17:27.860770Z,90,C170RZ4V,634,English,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
637269702e5f3fd1e04352a6,603202f68083d81c26b50318,APPROVED,2022-11-14T16:14:44.959000Z,2022-11-14T16:19:09.554000Z,2022-11-14T16:19:09.987000,2022-11-14T16:19:09.982046Z,265,C170RZ4V,2471,English,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6372697262f683b5a5863e61,636189bb9d588dc0995920fb,APPROVED,2022-11-14T16:14:46.298000Z,2022-11-14T16:38:57.495000Z,2022-11-14T16:39:03.691000,2022-11-14T16:39:04.245823Z,1452,C170RZ4V,86,English,34,Male,White,United States,United States,United States,English,No,Full-Time
637269792d664d6ce55f0fcd,60ee29a0f2895a811be852c3,APPROVED,2022-11-14T16:14:52.872000Z,2022-11-14T16:17:37.564000Z,2022-11-14T16:17:37.957000,2022-11-14T16:17:37.898459Z,165,C170RZ4V,821,English,31,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6372697aa2b8facec8ea75db,5c6efb8565434c0001a483ec,APPROVED,2022-11-14T16:14:53.117000Z,2022-11-14T16:17:29.409000Z,2022-11-14T16:17:29.841000,2022-11-14T16:17:29.745567Z,157,C170RZ4V,1766,English,50,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6372697c8e2bad206c03de8c,5e6813ada1c2de09bc51d9b2,APPROVED,2022-11-14T16:14:55.922000Z,2022-11-14T16:18:59.222000Z,2022-11-14T16:19:00.249000,2022-11-14T16:19:00.168129Z,244,C170RZ4V,1513,English,39,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6372697d94710478ac9e95b1,5588ee6ffdf99b304dd48297,APPROVED,2022-11-14T16:14:59.824000Z,2022-11-14T16:17:03.552000Z,2022-11-14T16:17:04.310000,2022-11-14T16:17:04.249326Z,124,C170RZ4V,1626,"Spanish, English",34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6372699316afaec8231c0f4b,5ed841ca5833de34c634851d,APPROVED,2022-11-14T16:15:18.322000Z,2022-11-14T16:17:27.629000Z,2022-11-14T16:17:33.062000,2022-11-14T16:17:27.988361Z,130,C170RZ4V,980,English,39,Female,White,United States,United States,United States,English,No,Part-Time
637269935ecb8dabd142d4e4,62882d192f1a8543caf578f1,APPROVED,2022-11-14T16:15:18.444000Z,2022-11-14T16:19:56.214000Z,2022-11-14T16:19:56.668000Z,2022-11-14T16:19:57.400198Z,278,C170RZ4V,917,"English, Chinese",32,Male,Asian,China,United States,United States,Chinese,No,Full-Time
6372699bec2d6ff2fb0114a8,611bb1fb49fbb5b94a8b5e46,APPROVED,2022-11-14T16:15:29.302000Z,2022-11-14T16:19:02.120000Z,2022-11-14T16:19:02.585000,2022-11-14T16:19:02.505608Z,213,C170RZ4V,18,English,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637269a3b18ad246bd9f0ac2,631cea44de65b777f0f8e70a,APPROVED,2022-11-14T16:15:34.424000Z,2022-11-14T16:18:43.070000Z,2022-11-14T16:18:43.528000,2022-11-14T16:18:43.428554Z,189,C170RZ4V,178,English,32,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
637269a4a9f66490fa0bdf00,5f8173c1c2f244228761463d,APPROVED,2022-11-14T16:15:35.122000Z,2022-11-14T16:18:41.726000Z,2022-11-14T16:18:42.182000,2022-11-14T16:18:42.090834Z,187,C170RZ4V,64,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
637269a64772c82f89f42f1e,5d6d26703fb106001bed4b6c,APPROVED,2022-11-14T16:15:39.092000Z,2022-11-14T16:19:25.094000Z,2022-11-14T16:19:25.607000,2022-11-14T16:19:25.534997Z,227,C170RZ4V,1896,English,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637269a7c7181caacad364e8,6328c18273754393c988735f,APPROVED,2022-11-14T16:15:37.021000Z,2022-11-14T16:17:38.661000Z,2022-11-14T16:17:39.144000,2022-11-14T16:17:39.052506Z,122,C170RZ4V,274,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
637269a94690e1180e42d49c,55aeb059fdf99b5dac7fa5f5,APPROVED,2022-11-14T16:15:40.319000Z,2022-11-14T16:18:52.209000Z,2022-11-14T16:18:58.489000,2022-11-14T16:18:52.640714Z,192,C170RZ4V,3453,English,35,Male,Black,United States,United States,United States,English,No,Full-Time
637269b1771e1a20073bc9c9,623a732198d2a11b21faccc9,APPROVED,2022-11-14T16:15:48.957000Z,2022-11-14T16:18:31.089000Z,2022-11-14T16:18:31.556000,2022-11-14T16:18:31.480063Z,163,C170RZ4V,1514,English,53,Female,White,United States,United States,United States,English,No,Part-Time
637269b2385c54973b3bc9b5,5e8804c63ac81448c5ab0fa5,APPROVED,2022-11-14T16:15:50.968000Z,2022-11-14T16:18:21.585000Z,2022-11-14T16:18:22.039000,2022-11-14T16:18:21.942690Z,151,C170RZ4V,2557,English,74,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637269c3e8c940adf2f42546,628f700669d5f6e4e33c8d8e,APPROVED,2022-11-14T16:16:06.824000Z,2022-11-14T16:19:05.618000Z,2022-11-14T16:19:06.123000,2022-11-14T16:19:06.067601Z,179,C170RZ4V,886,English,70,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637269c41a2f080db7e57d45,60a1d05d28c6acef0f115acf,APPROVED,2022-11-14T16:16:07.435000Z,2022-11-14T16:20:32.286000Z,2022-11-14T16:20:32.780000,2022-11-14T16:20:32.724847Z,265,C170RZ4V,1701,English,64,Female,White,United States,United States,United States,English,No,Other
637269c8ed274bcb480114c9,5e8e7167572c651246e08a7b,APPROVED,2022-11-14T16:16:11.891000Z,2022-11-14T16:22:45.228000Z,2022-11-14T16:22:45.730000Z,2022-11-14T16:22:45.920005Z,394,C170RZ4V,3175,"English, French",42,Male,Asian,France,United States,United States,French,No,Full-Time
637269cd0a9ce0da5f932ed4,5e07d174da6bad1342bafab2,APPROVED,2022-11-14T16:16:15.393000Z,2022-11-14T16:18:08.907000Z,2022-11-14T16:18:09.361000,2022-11-14T16:18:09.280071Z,114,C170RZ4V,2388,English,38,Male,White,United States,United States,United States,English,No,Part-Time
637269ce62f683b5a5863e68,6339dbc3aed4893103c86e09,APPROVED,2022-11-14T16:16:18.461000Z,2022-11-14T16:18:55.675000Z,2022-11-14T16:18:56.159000,2022-11-14T16:18:56.069864Z,158,C170RZ4V,203,English,39,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
637269cfe63658b2ccc43568,5dbb9407e0a6e81863526af7,APPROVED,2022-11-14T16:16:18.945000Z,2022-11-14T16:28:15.483000Z,2022-11-14T16:28:15.958000,2022-11-14T16:28:15.999108Z,717,C170RZ4V,1739,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637269d3faf7a75bee5c1acf,5ca88c7900dbf0000127c5d5,APPROVED,2022-11-14T16:16:23.118000Z,2022-11-14T16:21:28.030000Z,2022-11-14T16:21:28.513000,2022-11-14T16:21:28.430790Z,305,C170RZ4V,946,English,37,Male,White,United States,United States,United States,English,Yes,Full-Time
637269d923de475bd73335a1,5d75c56a52c89d0017df611c,APPROVED,2022-11-14T16:18:05.977000Z,2022-11-14T16:23:25.645000Z,2022-11-14T16:23:26.050000,2022-11-14T16:23:25.966581Z,320,C170RZ4V,1117,English,40,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
637269dd97b0bf3869889f7d,607f09db2eb16b87bb4f9283,APPROVED,2022-11-14T16:16:32.382000Z,2022-11-14T16:20:12.479000Z,2022-11-14T16:20:12.860000,2022-11-14T16:20:12.803238Z,221,C170RZ4V,459,English,26,Female,White,United States,United States,United States,English,No,Full-Time
637269deca9c54d3583d32e6,605bc8caf9e0b0f799baf6da,APPROVED,2022-11-14T16:16:31.973000Z,2022-11-14T16:29:41.511000Z,2022-11-14T16:29:46.970000,2022-11-14T16:29:41.906814Z,790,C170RZ4V,3020,English,36,Male,White,United States,United States,United States,English,No,Full-Time
637269e2f599b2361a5f5cc4,6152be1021c9ab590015a3e3,APPROVED,2022-11-14T16:16:37.438000Z,2022-11-14T16:19:53.187000Z,2022-11-14T16:19:53.624000,2022-11-14T16:19:53.536009Z,196,C170RZ4V,2244,English,32,Female,White,United States,United States,United States,English,No,Full-Time
637269e35771df0b8712621e,5ec5a42a646f515ef0e3f68b,APPROVED,2022-11-14T16:16:37.492000Z,2022-11-14T16:18:55.932000Z,2022-11-14T16:18:56.529000,2022-11-14T16:18:56.475153Z,139,C170RZ4V,2897,English,25,Female,Asian,Canada,United States,United States,Chinese,No,Full-Time
637269e3717eb63acdd9a59f,5ca8ffbec942ab0016cfe9d2,APPROVED,2022-11-14T16:16:37.853000Z,2022-11-14T16:19:07.936000Z,2022-11-14T16:19:08.375000,2022-11-14T16:19:08.291424Z,151,C170RZ4V,2690,English,49,Male,White,United States,United States,United States,English,No,Full-Time
637269e6138bdd89ae1c0efb,57315e82070de6000f435475,APPROVED,2022-11-14T16:16:49.758000Z,2022-11-14T16:23:10.732000Z,2022-11-14T16:23:11.189000,2022-11-14T16:23:11.096004Z,381,C170RZ4V,158,English,38,Female,White,United States,United States,United States,English,No,Part-Time
637269eb10a5caa79c932ec6,62e55138d721a70c399a57ff,APPROVED,2022-11-14T16:16:46.882000Z,2022-11-14T16:21:59.304000Z,2022-11-14T16:21:59.782000,2022-11-14T16:21:59.702265Z,313,C170RZ4V,449,English,22,Male,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
637269ef7a3e52c33ccd325a,5b5a822e1ad8270001c4f28d,APPROVED,2022-11-14T16:16:47.671000Z,2022-11-14T16:24:49.297000Z,2022-11-14T16:24:51.385000,2022-11-14T16:24:51.327790Z,482,C170RZ4V,3747,English,41,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
637269f4b3fab8c235998359,5d30d94d6c17550001d3ba17,APPROVED,2022-11-14T16:16:55.806000Z,2022-11-14T16:18:51.962000Z,2022-11-14T16:18:52.493000,2022-11-14T16:18:52.385824Z,117,C170RZ4V,2497,English,DATA_EXPIRED,Male,White,United States,United States,United States,English,No,Full-Time
637269f793c5391c7d1c0f23,62bde61e19926c35d347dd2f,APPROVED,2022-11-14T16:17:07.595000Z,2022-11-14T16:22:06.570000Z,2022-11-14T16:22:12.043000,2022-11-14T16:22:06.970017Z,299,C170RZ4V,581,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
637269f7ad7dcb3b90086e93,63614f01faed46b60e592116,APPROVED,2022-11-14T16:16:58.595000Z,2022-11-14T16:20:49.361000Z,2022-11-14T16:20:49.806000,2022-11-14T16:20:49.750748Z,231,C170RZ4V,68,English,26,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
637269f85771df0b87126220,60d2201d6d8c5564a26eb585,APPROVED,2022-11-14T16:16:58.990000Z,2022-11-14T16:22:14.319000Z,2022-11-14T16:22:14.670000,2022-11-14T16:22:14.611662Z,316,C170RZ4V,1339,English,35,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
637269ff3818b0228a1c0ee1,636149119f0c3ee5c09c95d6,APPROVED,2022-11-14T16:17:10.649000Z,2022-11-14T16:20:50.227000Z,2022-11-14T16:21:00.698000,2022-11-14T16:20:50.619821Z,220,C170RZ4V,75,English,34,Female,White,United States,United States,United States,English,Yes,Other
63726a00ad7dcb3b90086e94,5a655fecc0d836000107cb9f,APPROVED,2022-11-14T16:17:07.670000Z,2022-11-14T16:21:15.685000Z,2022-11-14T16:21:16.145000,2022-11-14T16:21:16.087993Z,249,C170RZ4V,741,English,38,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a08834d9cefd0c36754,615f3591c3c176b6c8307304,APPROVED,2022-11-14T16:17:16.126000Z,2022-11-14T16:24:09.148000Z,2022-11-14T16:24:09.605000,2022-11-14T16:24:09.528428Z,414,C170RZ4V,1735,English,61,Male,White,United States,United States,United States,English,No,Part-Time
63726a08d18a2a386a23dbcc,60c4e1091b936c7b812e5af4,APPROVED,2022-11-14T16:17:15.845000Z,2022-11-14T16:19:00.730000Z,2022-11-14T16:19:01.258000,2022-11-14T16:19:01.187118Z,105,C170RZ4V,2223,English,45,Male,White,United States,United States,United States,English,No,Full-Time
63726a08f13addf8ef4352ab,60fab1b96bd45f60d1b053dc,APPROVED,2022-11-14T16:17:29.546000Z,2022-11-14T16:20:32.555000Z,2022-11-14T16:20:37.963000,2022-11-14T16:20:32.895555Z,184,C170RZ4V,1788,English,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a09edfc1a09ab8ad830,6238caf8bbe2f000db32e9fb,APPROVED,2022-11-14T16:17:18.074000Z,2022-11-14T16:19:14.248000Z,2022-11-14T16:19:14.707000,2022-11-14T16:19:14.623472Z,117,C170RZ4V,889,English,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63726a0ccedb18eac5932ead,5b0b3ef830d562000155366f,APPROVED,2022-11-14T16:17:20.321000Z,2022-11-14T16:20:01.220000Z,2022-11-14T16:20:01.678000,2022-11-14T16:20:01.613084Z,161,C170RZ4V,1238,"English, Spanish",22,Female,Black,United States,United States,United States,English,No,Full-Time
63726a0da5e5c908ce2d7b56,5f55b2de5c3cb118507479f5,APPROVED,2022-11-14T16:17:19.362000Z,2022-11-14T16:18:57.733000Z,2022-11-14T16:19:03.307000,2022-11-14T16:18:58.050921Z,99,C170RZ4V,2512,English,26,Male,White,United States,United States,United States,English,No,Part-Time
63726a0e8826a4ba8c3335ae,616b175162ff5e38795d3321,APPROVED,2022-11-14T16:17:50.942000Z,2022-11-14T16:22:12.775000Z,2022-11-14T16:22:13.194000,2022-11-14T16:22:13.137743Z,262,C170RZ4V,1094,"Croatian, English, Serbian",44,Female,White,Croatia,United States,United States,Croatian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a0f5f0991162f4976e3,5ba85b52ce805400013f3955,APPROVED,2022-11-14T16:17:21.681000Z,2022-11-14T16:19:49.160000Z,2022-11-14T16:19:49.539000,2022-11-14T16:19:49.477218Z,148,C170RZ4V,1506,English,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
63726a12ae494b55f7c6e4da,6340d654d98a9b43530b3657,APPROVED,2022-11-14T16:17:25.821000Z,2022-11-14T16:20:50.072000Z,2022-11-14T16:20:50.575000,2022-11-14T16:20:50.493249Z,205,C170RZ4V,208,"English, Hindi",52,Male,Asian,India,United States,United States,English,No,DATA_EXPIRED
63726a19286084a20d5e750f,56a93cf24020250005d62f2b,APPROVED,2022-11-14T16:17:32.175000Z,2022-11-14T16:21:13.680000Z,2022-11-14T16:21:14.127000,2022-11-14T16:21:14.073679Z,222,C170RZ4V,1445,English,32,Female,White,United States,United States,United States,English,No,Other
63726a1a0a9ce0da5f932ee2,5bacb6b9f2d97e0001c52a63,APPROVED,2022-11-14T16:17:30.763000Z,2022-11-14T16:20:53.798000Z,2022-11-14T16:20:54.218000,2022-11-14T16:20:54.138905Z,204,C170RZ4V,212,English,48,Male,White,United States,United States,United States,English,No,Other
63726a1bc5bc6139f34f0215,632478adebdcd9af1ad6de12,APPROVED,2022-11-14T16:17:33.705000Z,2022-11-14T16:19:08.639000Z,2022-11-14T16:19:15.115000,2022-11-14T16:19:10.258857Z,95,C170RZ4V,356,English,37,Male,White,United States,United States,United States,English,No,Full-Time
63726a1fe6f7ba85014976ef,57d714de813eb30001825ac4,APPROVED,2022-11-14T16:17:41.082000Z,2022-11-14T16:21:14.823000Z,2022-11-14T16:21:15.225000,2022-11-14T16:21:15.168387Z,214,C170RZ4V,254,English,38,Female,White,United States,United States,United States,English,No,Part-Time
63726a20f8572fb65a5f5cba,62f425f9d3b9ee10b0b6cbc5,APPROVED,2022-11-14T16:17:41.241000Z,2022-11-14T16:20:29.652000Z,2022-11-14T16:20:30.069000,2022-11-14T16:20:29.985577Z,169,C170RZ4V,92,"English, Spanish",19,Male,Other,United States,United States,United States,English,Yes,DATA_EXPIRED
63726a265b4cf74439bcdafe,5bca1efc1760a8000115bf5e,APPROVED,2022-11-14T16:17:44.411000Z,2022-11-14T16:20:02.837000Z,2022-11-14T16:20:03.334000,2022-11-14T16:20:03.266938Z,139,C170RZ4V,936,English,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a28a73a529f72c435a6,5db7e95a0b850e000f5e0b6f,APPROVED,2022-11-14T16:17:47.487000Z,2022-11-14T16:19:41.651000Z,2022-11-14T16:19:42.029000,2022-11-14T16:19:41.974450Z,115,C170RZ4V,2684,English,29,Male,White,United States,United States,United States,English,Yes,Full-Time
63726a2ae4dfe7e4a023dbc1,6286d3ac3a161dab706a695c,APPROVED,2022-11-14T16:17:49.103000Z,2022-11-14T16:20:28.052000Z,2022-11-14T16:20:28.844000Z,2022-11-14T16:20:28.947928Z,159,C170RZ4V,382,"English, Pashto",29,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
63726a31d921d9314f57d816,600f4361d8ad4b1021236a24,APPROVED,2022-11-14T16:17:55.923000Z,2022-11-14T16:20:44.073000Z,2022-11-14T16:20:44.698000,2022-11-14T16:20:44.637227Z,169,C170RZ4V,2166,English,38,Male,White,United States,United States,United States,English,No,Full-Time
63726a333818b0228a1c0eeb,5c53a745db44c600010d7612,APPROVED,2022-11-14T16:17:59.242000Z,2022-11-14T16:22:31.009000Z,2022-11-14T16:22:36.446000,2022-11-14T16:22:31.373039Z,272,C170RZ4V,668,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63726a3ceb28dcd0e52f0f0e,5d55d3cd1042fe001a243c39,APPROVED,2022-11-14T16:18:08.766000Z,2022-11-14T16:22:34.210000Z,2022-11-14T16:22:34.679000,2022-11-14T16:22:34.621912Z,266,C170RZ4V,10,English,32,Female,White,United States,United States,United States,English,No,Full-Time
63726a3e91b65841bc5c7b48,5a585be8e0cf3d00012657b8,APPROVED,2022-11-14T16:18:08.980000Z,2022-11-14T16:19:56.928000Z,2022-11-14T16:19:57.944000,2022-11-14T16:19:57.860304Z,108,C170RZ4V,566,English,38,Male,White,United States,United States,United States,English,No,Full-Time
63726a402bf3bd755d2f0f32,60fdf06cb8811db8c294b3f7,APPROVED,2022-11-14T16:18:12.356000Z,2022-11-14T16:21:50.447000Z,2022-11-14T16:21:50.918000,2022-11-14T16:21:50.861752Z,219,C170RZ4V,1293,English,24,Female,Asian,China,United States,United States,English,No,Full-Time
63726a42789d3dd4e4d8ba69,5e7b9a17aa127708ed804d16,APPROVED,2022-11-14T16:18:13.597000Z,2022-11-14T16:23:47.106000Z,2022-11-14T16:23:47.564000,2022-11-14T16:23:47.485639Z,334,C170RZ4V,2725,English,36,Female,White,United States,United States,United States,English,No,Part-Time
63726a45cb943f3cc04f01db,5ba849b3a2a1ae0001f08d2d,APPROVED,2022-11-14T16:18:15.629000Z,2022-11-14T16:22:40.994000Z,2022-11-14T16:22:41.370000,2022-11-14T16:22:41.315108Z,266,C170RZ4V,2210,English,21,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
63726a4636863b7c4753f4ee,6362b1b5e4223d8fe2a73671,APPROVED,2022-11-14T16:18:20.502000Z,2022-11-14T16:33:05.289000Z,2022-11-14T16:33:05.772000,2022-11-14T16:33:05.690513Z,885,C170RZ4V,68,English,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a4740d8798b49bcdb3f,632e4a1fa11dcc4c6557d281,APPROVED,2022-11-14T16:18:18.783000Z,2022-11-14T16:20:17.170000Z,2022-11-14T16:20:17.662000,2022-11-14T16:20:17.591660Z,119,C170RZ4V,148,English,21,Male,White,United States,United States,United States,English,Yes,Full-Time
63726a4a138bdd89ae1c0f13,62fbeca46caf4abaaf74b5f1,APPROVED,2022-11-14T16:22:11.975000Z,2022-11-14T16:24:37.490000Z,2022-11-14T16:24:37.900000,2022-11-14T16:24:37.848142Z,146,C170RZ4V,523,English,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a56286084a20d5e7519,59e7477e3e4b5a00016aa4d2,APPROVED,2022-11-14T16:18:32.639000Z,2022-11-14T16:20:34.884000Z,2022-11-14T16:20:35.282000,2022-11-14T16:20:35.230675Z,123,C170RZ4V,3391,English,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63726a5b2bf3bd755d2f0f33,5cedc808265241001537eb03,APPROVED,2022-11-14T16:18:38.733000Z,2022-11-14T16:22:25.177000Z,2022-11-14T16:22:27.991000,2022-11-14T16:22:25.582693Z,227,C170RZ4V,1223,English,32,Male,White,United States,United States,United States,English,No,Full-Time
63726a5f044d26abf2d002d7,5f119c5ad521140253f60e86,APPROVED,2022-11-14T16:18:48.070000Z,2022-11-14T16:35:39.217000Z,2022-11-14T16:35:41.333000Z,2022-11-14T16:35:41.399773Z,1012,C170RZ4V,2532,English,80,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a62d80c23fee85e74f4,5f7dd6ed4303f7000814dd3b,APPROVED,2022-11-14T16:18:46.894000Z,2022-11-14T16:20:34.298000Z,2022-11-14T16:20:34.994000,2022-11-14T16:20:34.940340Z,108,C170RZ4V,1527,English,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a636ad0f450e9748214,5fec060b5ce3ae867e64cfb3,APPROVED,2022-11-14T16:18:44.889000Z,2022-11-14T16:20:51.528000Z,2022-11-14T16:20:52.008000,2022-11-14T16:20:51.954705Z,127,C170RZ4V,2473,"Korean, English",28,Male,Asian,Korea,United States,United States,Korean,No,Full-Time
63726a65f1e87227a1e7268a,60f728553a37102574b585c4,APPROVED,2022-11-14T16:18:55.480000Z,2022-11-14T16:21:54.074000Z,2022-11-14T16:21:54.575000,2022-11-14T16:21:54.516474Z,179,C170RZ4V,1654,English,68,Female,White,United States,United States,United States,English,No,Full-Time
63726a6940d8798b49bcdb46,6010f9387969064a53ea6b69,APPROVED,2022-11-14T16:18:55.400000Z,2022-11-14T16:22:02.405000Z,2022-11-14T16:22:03.195000,2022-11-14T16:22:03.134817Z,188,C170RZ4V,1861,English,34,Male,White,United States,United States,United States,English,No,Full-Time
63726a6a393aac9216d8ba85,57a0af3d25cb71000128bc37,APPROVED,2022-11-14T16:18:53.723000Z,2022-11-14T16:21:37.848000Z,2022-11-14T16:21:38.256000,2022-11-14T16:21:38.196152Z,165,C170RZ4V,94,English,30,Male,White,United States,United States,United States,English,Yes,Full-Time
63726a71cb943f3cc04f01dd,5f96e38dbecb16000867dfa1,APPROVED,2022-11-14T16:19:00.208000Z,2022-11-14T16:24:36.318000Z,2022-11-14T16:24:36.800000,2022-11-14T16:24:36.717619Z,337,C170RZ4V,706,English,38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63726a7266a1ca0ba7cb86c3,5dced33fc944d1018c53c520,APPROVED,2022-11-14T16:19:01.643000Z,2022-11-14T16:21:42.479000Z,2022-11-14T16:21:42.898000,2022-11-14T16:21:42.840705Z,161,C170RZ4V,2700,English,47,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
63726a737a3e52c33ccd3266,62e02cafa49a5905c14b9860,APPROVED,2022-11-14T16:19:02.686000Z,2022-11-14T16:22:28.751000Z,2022-11-14T16:22:29.181000,2022-11-14T16:22:29.084632Z,207,C170RZ4V,192,"Hindi, Nepali, English",36,Male,Asian,Nepal,United States,United States,Nepali,No,Full-Time
63726a7910a5caa79c932edb,5f2993920dddf60b87611e5c,APPROVED,2022-11-14T16:19:07.619000Z,2022-11-14T16:21:11.580000Z,2022-11-14T16:21:11.974000,2022-11-14T16:21:11.917418Z,124,C170RZ4V,2115,English,26,Female,White,United States,United States,United States,English,No,Full-Time
63726a815d0854587cd8baa2,62d2acff98e9cf52cd82c82f,APPROVED,2022-11-14T16:19:16.354000Z,2022-11-14T16:21:10.525000Z,2022-11-14T16:21:11.021000,2022-11-14T16:21:10.956863Z,115,C170RZ4V,416,English,23,Female,White,United States,United States,United States,English,No,Full-Time
63726a8234fd0fb6ea53f4f1,5d4359295a5b010001523b4e,APPROVED,2022-11-14T16:19:17.727000Z,2022-11-14T16:21:10.953000Z,2022-11-14T16:21:11.387000,2022-11-14T16:21:11.306691Z,114,C170RZ4V,2630,English,42,Female,Mixed,Canada,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63726a83d99f6ed85257d7b0,5a94ca1a873cda0001dc7147,APPROVED,2022-11-14T16:19:17.913000Z,2022-11-14T16:25:46.648000Z,2022-11-14T16:25:52.122000,2022-11-14T16:25:47.023453Z,389,C170RZ4V,2020,English,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63726a87b879e8c1625e7545,62e1ede63f23cc2eb6170242,APPROVED,2022-11-14T16:19:21.633000Z,2022-11-14T16:28:56.358000Z,2022-11-14T16:28:56.778000,2022-11-14T16:28:56.718055Z,575,C170RZ4V,507,English,35,Male,Black,United States,United States,United States,English,No,Part-Time
63726a88b879e8c1625e7546,633da98587a07a61250574d4,APPROVED,2022-11-14T16:19:23.489000Z,2022-11-14T16:22:42.733000Z,2022-11-14T16:22:43.192000,2022-11-14T16:22:43.131987Z,200,C170RZ4V,224,English,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63726a904aa9519698011485,62fdd3ee190cda077deedf8e,APPROVED,2022-11-14T16:19:32.116000Z,2022-11-14T16:21:40.468000Z,2022-11-14T16:21:40.874000,2022-11-14T16:21:40.817377Z,129,C170RZ4V,487,English,33,Male,White,United States,United States,United States,English,Yes,Full-Time
63726a93c4206a100a89954a,5590a34cfdf99b729d4f69dc,APPROVED,2022-11-14T16:21:21.862000Z,2022-11-14T16:29:17.415000Z,2022-11-14T16:29:17.850000,2022-11-14T16:29:17.795551Z,476,C170RZ4V,2745,English,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
